step time inner_iter continuity_l2 mom_u_l2 mom_v_l2
27020 2.026506e+01 1 4.831730e-06 5.281453e-12 2.363586e-15
27030 2.027132e+01 1 4.829983e-06 5.282541e-12 2.363926e-15
27040 2.027757e+01 1 4.828237e-06 5.283628e-12 2.364267e-15
27050 2.028383e+01 1 4.826493e-06 5.284716e-12 2.364608e-15
27060 2.029009e+01 1 4.824748e-06 5.285803e-12 2.364949e-15
27070 2.029635e+01 1 4.823005e-06 5.286890e-12 2.365289e-15
27080 2.030261e+01 1 4.821263e-06 5.287976e-12 2.365629e-15
27090 2.030887e+01 1 4.819521e-06 5.289063e-12 2.365970e-15
27100 2.031512e+01 1 4.817780e-06 5.290149e-12 2.366310e-15
27110 2.032138e+01 1 4.816040e-06 5.291235e-12 2.366650e-15
27120 2.032764e+01 1 4.814300e-06 5.292321e-12 2.366990e-15
27130 2.033389e+01 1 4.812562e-06 5.293407e-12 2.367330e-15
27140 2.034015e+01 1 4.810824e-06 5.294492e-12 2.367669e-15
27150 2.034640e+01 1 4.809087e-06 5.295578e-12 2.368009e-15
27160 2.035266e+01 1 4.807351e-06 5.296663e-12 2.368349e-15
27170 2.035891e+01 1 4.805615e-06 5.297748e-12 2.368688e-15
27180 2.036516e+01 1 4.803880e-06 5.298833e-12 2.369027e-15
27190 2.037142e+01 1 4.802146e-06 5.299917e-12 2.369367e-15
27200 2.037767e+01 1 4.800413e-06 5.301002e-12 2.369706e-15
27210 2.038392e+01 1 4.798681e-06 5.302086e-12 2.370045e-15
27220 2.039017e+01 1 4.796949e-06 5.303170e-12 2.370384e-15
27230 2.039642e+01 1 4.795219e-06 5.304254e-12 2.370722e-15
27240 2.040267e+01 1 4.793489e-06 5.305337e-12 2.371061e-15
27250 2.040892e+01 1 4.791759e-06 5.306421e-12 2.371400e-15
27260 2.041517e+01 1 4.790031e-06 5.307504e-12 2.371738e-15
27270 2.042142e+01 1 4.788303e-06 5.308587e-12 2.372077e-15
27280 2.042767e+01 1 4.786576e-06 5.309670e-12 2.372415e-15
27290 2.043392e+01 1 4.784850e-06 5.310752e-12 2.372753e-15
27300 2.044017e+01 1 4.783125e-06 5.311835e-12 2.373091e-15
27310 2.044642e+01 1 4.781400e-06 5.312917e-12 2.373429e-15
27320 2.045267e+01 1 4.779677e-06 5.313999e-12 2.373767e-15
27330 2.045891e+01 1 4.777954e-06 5.315081e-12 2.374105e-15
27340 2.046516e+01 1 4.776231e-06 5.316162e-12 2.374442e-15
27350 2.047141e+01 1 4.774510e-06 5.317244e-12 2.374780e-15
27360 2.047765e+01 1 4.772789e-06 5.318325e-12 2.375117e-15
27370 2.048390e+01 1 4.771069e-06 5.319406e-12 2.375455e-15
27380 2.049014e+01 1 4.769350e-06 5.320487e-12 2.375792e-15
27390 2.049639e+01 1 4.767632e-06 5.321567e-12 2.376129e-15
27400 2.050263e+01 1 4.765914e-06 5.322648e-12 2.376466e-15
27410 2.050887e+01 1 4.764198e-06 5.323728e-12 2.376803e-15
27420 2.051512e+01 1 4.762482e-06 5.324808e-12 2.377140e-15
27430 2.052136e+01 1 4.760766e-06 5.325888e-12 2.377477e-15
27440 2.052760e+01 1 4.759052e-06 5.326967e-12 2.377813e-15
27450 2.053384e+01 1 4.757338e-06 5.328047e-12 2.378150e-15
27460 2.054008e+01 1 4.755625e-06 5.329126e-12 2.378486e-15
27470 2.054633e+01 1 4.753913e-06 5.330205e-12 2.378823e-15
27480 2.055257e+01 1 4.752202e-06 5.331284e-12 2.379159e-15
27490 2.055881e+01 1 4.750491e-06 5.332362e-12 2.379495e-15
27500 2.056505e+01 1 4.748781e-06 5.333441e-12 2.379831e-15
27510 2.057129e+01 1 4.747072e-06 5.334519e-12 2.380167e-15
27520 2.057752e+01 1 4.745364e-06 5.335597e-12 2.380503e-15
27530 2.058376e+01 1 4.743656e-06 5.336674e-12 2.380838e-15
27540 2.059000e+01 1 4.741950e-06 5.337752e-12 2.381174e-15
27550 2.059624e+01 1 4.740244e-06 5.338829e-12 2.381509e-15
27560 2.060248e+01 1 4.738538e-06 5.339906e-12 2.381845e-15
27570 2.060871e+01 1 4.736834e-06 5.340983e-12 2.382180e-15
27580 2.061495e+01 1 4.735130e-06 5.342060e-12 2.382515e-15
27590 2.062118e+01 1 4.733427e-06 5.343137e-12 2.382850e-15
27600 2.062742e+01 1 4.731725e-06 5.344213e-12 2.383185e-15
27610 2.063366e+01 1 4.730024e-06 5.345289e-12 2.383520e-15
27620 2.063989e+01 1 4.728323e-06 5.346365e-12 2.383855e-15
27630 2.064612e+01 1 4.726623e-06 5.347440e-12 2.384189e-15
27640 2.065236e+01 1 4.724924e-06 5.348516e-12 2.384524e-15
27650 2.065859e+01 1 4.723226e-06 5.349591e-12 2.384858e-15
27660 2.066482e+01 1 4.721528e-06 5.350666e-12 2.385193e-15
27670 2.067106e+01 1 4.719832e-06 5.351741e-12 2.385527e-15
27680 2.067729e+01 1 4.718136e-06 5.352815e-12 2.385861e-15
27690 2.068352e+01 1 4.716440e-06 5.353890e-12 2.386195e-15
27700 2.068975e+01 1 4.714746e-06 5.354964e-12 2.386529e-15
27710 2.069598e+01 1 4.713052e-06 5.356038e-12 2.386863e-15
27720 2.070221e+01 1 4.711359e-06 5.357111e-12 2.387196e-15
27730 2.070844e+01 1 4.709667e-06 5.358185e-12 2.387530e-15
27740 2.071467e+01 1 4.707976e-06 5.359258e-12 2.387863e-15
27750 2.072090e+01 1 4.706285e-06 5.360331e-12 2.388197e-15
27760 2.072713e+01 1 4.704595e-06 5.361404e-12 2.388530e-15
27770 2.073336e+01 1 4.702906e-06 5.362477e-12 2.388863e-15
27780 2.073959e+01 1 4.701217e-06 5.363549e-12 2.389196e-15
27790 2.074581e+01 1 4.699530e-06 5.364621e-12 2.389529e-15
27800 2.075204e+01 1 4.697843e-06 5.365693e-12 2.389862e-15
27810 2.075827e+01 1 4.696157e-06 5.366765e-12 2.390195e-15
27820 2.076449e+01 1 4.694472e-06 5.367836e-12 2.390528e-15
27830 2.077072e+01 1 4.692787e-06 5.368908e-12 2.390860e-15
27840 2.077695e+01 1 4.691103e-06 5.369979e-12 2.391193e-15
27850 2.078317e+01 1 4.689420e-06 5.371050e-12 2.391525e-15
27860 2.078939e+01 1 4.687738e-06 5.372120e-12 2.391857e-15
27870 2.079562e+01 1 4.686056e-06 5.373191e-12 2.392189e-15
27880 2.080184e+01 1 4.684375e-06 5.374261e-12 2.392521e-15
27890 2.080807e+01 1 4.682695e-06 5.375331e-12 2.392853e-15
27900 2.081429e+01 1 4.681016e-06 5.376401e-12 2.393185e-15
27910 2.082051e+01 1 4.679338e-06 5.377470e-12 2.393517e-15
27920 2.082673e+01 1 4.677660e-06 5.378540e-12 2.393848e-15
27930 2.083296e+01 1 4.675983e-06 5.379609e-12 2.394180e-15
27940 2.083918e+01 1 4.674307e-06 5.380678e-12 2.394511e-15
27950 2.084540e+01 1 4.672631e-06 5.381746e-12 2.394843e-15
27960 2.085162e+01 1 4.670956e-06 5.382815e-12 2.395174e-15
27970 2.085784e+01 1 4.669282e-06 5.383883e-12 2.395505e-15
27980 2.086406e+01 1 4.667609e-06 5.384951e-12 2.395836e-15
27990 2.087028e+01 1 4.665937e-06 5.386018e-12 2.396167e-15
28000 2.087650e+01 1 4.664265e-06 5.387086e-12 2.396498e-15
28010 2.088271e+01 1 4.662594e-06 5.388153e-12 2.396828e-15
28020 2.088893e+01 1 4.660924e-06 5.389220e-12 2.397159e-15
28030 2.089515e+01 1 4.659254e-06 5.390287e-12 2.397489e-15
28040 2.090137e+01 1 4.657586e-06 5.391354e-12 2.397820e-15
28050 2.090758e+01 1 4.655918e-06 5.392420e-12 2.398150e-15
28060 2.091380e+01 1 4.654250e-06 5.393486e-12 2.398480e-15
28070 2.092001e+01 1 4.652584e-06 5.394552e-12 2.398810e-15
28080 2.092623e+01 1 4.650918e-06 5.395618e-12 2.399140e-15
28090 2.093245e+01 1 4.649253e-06 5.396683e-12 2.399470e-15
28100 2.093866e+01 1 4.647589e-06 5.397749e-12 2.399800e-15
28110 2.094487e+01 1 4.645926e-06 5.398813e-12 2.400129e-15
28120 2.095109e+01 1 4.644263e-06 5.399878e-12 2.400459e-15
28130 2.095730e+01 1 4.642601e-06 5.400943e-12 2.400788e-15
28140 2.096351e+01 1 4.640940e-06 5.402007e-12 2.401118e-15
28150 2.096973e+01 1 4.639280e-06 5.403071e-12 2.401447e-15
28160 2.097594e+01 1 4.637620e-06 5.404135e-12 2.401776e-15
28170 2.098215e+01 1 4.635961e-06 5.405199e-12 2.402105e-15
28180 2.098836e+01 1 4.634303e-06 5.406262e-12 2.402434e-15
28190 2.099457e+01 1 4.632645e-06 5.407325e-12 2.402763e-15
28200 2.100078e+01 1 4.630989e-06 5.408388e-12 2.403092e-15
28210 2.100699e+01 1 4.629333e-06 5.409451e-12 2.403420e-15
28220 2.101320e+01 1 4.627677e-06 5.410513e-12 2.403749e-15
28230 2.101941e+01 1 4.626023e-06 5.411575e-12 2.404077e-15
28240 2.102562e+01 1 4.624369e-06 5.412637e-12 2.404405e-15
28250 2.103183e+01 1 4.622716e-06 5.413699e-12 2.404734e-15
28260 2.103804e+01 1 4.621064e-06 5.414761e-12 2.405062e-15
28270 2.104424e+01 1 4.619413e-06 5.415822e-12 2.405390e-15
28280 2.105045e+01 1 4.617762e-06 5.416883e-12 2.405718e-15
28290 2.105666e+01 1 4.616112e-06 5.417944e-12 2.406045e-15
28300 2.106287e+01 1 4.614463e-06 5.419004e-12 2.406373e-15
28310 2.106907e+01 1 4.612814e-06 5.420065e-12 2.406701e-15
28320 2.107528e+01 1 4.611166e-06 5.421125e-12 2.407028e-15
28330 2.108148e+01 1 4.609519e-06 5.422185e-12 2.407355e-15
28340 2.108769e+01 1 4.607873e-06 5.423244e-12 2.407683e-15
28350 2.109389e+01 1 4.606228e-06 5.424304e-12 2.408010e-15
28360 2.110010e+01 1 4.604583e-06 5.425363e-12 2.408337e-15
28370 2.110630e+01 1 4.602939e-06 5.426422e-12 2.408664e-15
28380 2.111250e+01 1 4.601295e-06 5.427480e-12 2.408991e-15
28390 2.111870e+01 1 4.599653e-06 5.428539e-12 2.409318e-15
28400 2.112491e+01 1 4.598011e-06 5.429597e-12 2.409644e-15
28410 2.113111e+01 1 4.596370e-06 5.430655e-12 2.409971e-15
28420 2.113731e+01 1 4.594730e-06 5.431713e-12 2.410297e-15
28430 2.114351e+01 1 4.593090e-06 5.432770e-12 2.410624e-15
28440 2.114971e+01 1 4.591451e-06 5.433828e-12 2.410950e-15
28450 2.115591e+01 1 4.589813e-06 5.434884e-12 2.411276e-15
28460 2.116211e+01 1 4.588176e-06 5.435941e-12 2.411602e-15
28470 2.116831e+01 1 4.586539e-06 5.436998e-12 2.411928e-15
28480 2.117451e+01 1 4.584903e-06 5.438054e-12 2.412254e-15
28490 2.118071e+01 1 4.583268e-06 5.439110e-12 2.412579e-15
28500 2.118691e+01 1 4.581634e-06 5.440166e-12 2.412905e-15
28510 2.119311e+01 1 4.580000e-06 5.441221e-12 2.413230e-15
28520 2.119930e+01 1 4.578367e-06 5.442277e-12 2.413556e-15
28530 2.120550e+01 1 4.576735e-06 5.443332e-12 2.413881e-15
28540 2.121170e+01 1 4.575103e-06 5.444387e-12 2.414206e-15
28550 2.121789e+01 1 4.573473e-06 5.445441e-12 2.414531e-15
28560 2.122409e+01 1 4.571843e-06 5.446496e-12 2.414856e-15
28570 2.123028e+01 1 4.570214e-06 5.447550e-12 2.415181e-15
28580 2.123648e+01 1 4.568585e-06 5.448603e-12 2.415506e-15
28590 2.124267e+01 1 4.566957e-06 5.449657e-12 2.415831e-15
28600 2.124887e+01 1 4.565330e-06 5.450710e-12 2.416155e-15
28610 2.125506e+01 1 4.563704e-06 5.451764e-12 2.416480e-15
28620 2.126126e+01 1 4.562078e-06 5.452816e-12 2.416804e-15
28630 2.126745e+01 1 4.560453e-06 5.453869e-12 2.417129e-15
28640 2.127364e+01 1 4.558829e-06 5.454921e-12 2.417453e-15
28650 2.127983e+01 1 4.557206e-06 5.455973e-12 2.417777e-15
28660 2.128603e+01 1 4.555583e-06 5.457025e-12 2.418101e-15
28670 2.129222e+01 1 4.553961e-06 5.458077e-12 2.418425e-15
28680 2.129841e+01 1 4.552340e-06 5.459128e-12 2.418748e-15
28690 2.130460e+01 1 4.550720e-06 5.460180e-12 2.419072e-15
28700 2.131079e+01 1 4.549100e-06 5.461231e-12 2.419396e-15
28710 2.131698e+01 1 4.547481e-06 5.462281e-12 2.419719e-15
28720 2.132317e+01 1 4.545863e-06 5.463332e-12 2.420042e-15
28730 2.132936e+01 1 4.544245e-06 5.464382e-12 2.420366e-15
28740 2.133555e+01 1 4.542629e-06 5.465432e-12 2.420689e-15
28750 2.134173e+01 1 4.541013e-06 5.466481e-12 2.421012e-15
28760 2.134792e+01 1 4.539397e-06 5.467531e-12 2.421335e-15
28770 2.135411e+01 1 4.537783e-06 5.468580e-12 2.421658e-15
28780 2.136030e+01 1 4.536169e-06 5.469629e-12 2.421980e-15
28790 2.136648e+01 1 4.534556e-06 5.470677e-12 2.422303e-15
28800 2.137267e+01 1 4.532943e-06 5.471726e-12 2.422626e-15
28810 2.137885e+01 1 4.531332e-06 5.472774e-12 2.422948e-15
28820 2.138504e+01 1 4.529721e-06 5.473822e-12 2.423270e-15
28830 2.139122e+01 1 4.528110e-06 5.474870e-12 2.423593e-15
28840 2.139741e+01 1 4.526501e-06 5.475917e-12 2.423915e-15
28850 2.140359e+01 1 4.524892e-06 5.476964e-12 2.424237e-15
28860 2.140978e+01 1 4.523284e-06 5.478011e-12 2.424559e-15
28870 2.141596e+01 1 4.521677e-06 5.479058e-12 2.424880e-15
28880 2.142214e+01 1 4.520070e-06 5.480104e-12 2.425202e-15
28890 2.142833e+01 1 4.518464e-06 5.481150e-12 2.425524e-15
28900 2.143451e+01 1 4.516859e-06 5.482196e-12 2.425845e-15
28910 2.144069e+01 1 4.515255e-06 5.483242e-12 2.426167e-15
28920 2.144687e+01 1 4.513651e-06 5.484287e-12 2.426488e-15
28930 2.145305e+01 1 4.512048e-06 5.485332e-12 2.426809e-15
28940 2.145923e+01 1 4.510446e-06 5.486377e-12 2.427130e-15
28950 2.146541e+01 1 4.508845e-06 5.487422e-12 2.427451e-15
28960 2.147159e+01 1 4.507244e-06 5.488466e-12 2.427772e-15
28970 2.147777e+01 1 4.505644e-06 5.489510e-12 2.428093e-15
28980 2.148395e+01 1 4.504044e-06 5.490554e-12 2.428414e-15
28990 2.149013e+01 1 4.502446e-06 5.491598e-12 2.428734e-15
29000 2.149631e+01 1 4.500848e-06 5.492641e-12 2.429055e-15
29010 2.150249e+01 1 4.499251e-06 5.493684e-12 2.429375e-15
29020 2.150867e+01 1 4.497654e-06 5.494727e-12 2.429695e-15
29030 2.151484e+01 1 4.496059e-06 5.495770e-12 2.430015e-15
29040 2.152102e+01 1 4.494464e-06 5.496812e-12 2.430335e-15
29050 2.152720e+01 1 4.492869e-06 5.497854e-12 2.430655e-15
29060 2.153337e+01 1 4.491276e-06 5.498896e-12 2.430975e-15
29070 2.153955e+01 1 4.489683e-06 5.499938e-12 2.431295e-15
29080 2.154572e+01 1 4.488091e-06 5.500979e-12 2.431615e-15
29090 2.155190e+01 1 4.486499e-06 5.502020e-12 2.431934e-15
29100 2.155807e+01 1 4.484909e-06 5.503061e-12 2.432254e-15
29110 2.156424e+01 1 4.483319e-06 5.504102e-12 2.432573e-15
29120 2.157042e+01 1 4.481730e-06 5.505142e-12 2.432892e-15
29130 2.157659e+01 1 4.480141e-06 5.506182e-12 2.433212e-15
29140 2.158276e+01 1 4.478553e-06 5.507222e-12 2.433531e-15
29150 2.158894e+01 1 4.476966e-06 5.508261e-12 2.433850e-15
29160 2.159511e+01 1 4.475380e-06 5.509301e-12 2.434168e-15
29170 2.160128e+01 1 4.473794e-06 5.510340e-12 2.434487e-15
29180 2.160745e+01 1 4.472209e-06 5.511378e-12 2.434806e-15
29190 2.161362e+01 1 4.470625e-06 5.512417e-12 2.435124e-15
29200 2.161979e+01 1 4.469042e-06 5.513455e-12 2.435443e-15
29210 2.162596e+01 1 4.467459e-06 5.514493e-12 2.435761e-15
29220 2.163213e+01 1 4.465877e-06 5.515531e-12 2.436079e-15
29230 2.163830e+01 1 4.464295e-06 5.516568e-12 2.436397e-15
29240 2.164447e+01 1 4.462715e-06 5.517606e-12 2.436715e-15
29250 2.165064e+01 1 4.461135e-06 5.518643e-12 2.437033e-15
29260 2.165681e+01 1 4.459556e-06 5.519679e-12 2.437351e-15
29270 2.166298e+01 1 4.457977e-06 5.520716e-12 2.437669e-15
29280 2.166914e+01 1 4.456399e-06 5.521752e-12 2.437987e-15
29290 2.167531e+01 1 4.454822e-06 5.522788e-12 2.438304e-15
29300 2.168148e+01 1 4.453246e-06 5.523823e-12 2.438622e-15
29310 2.168764e+01 1 4.451670e-06 5.524859e-12 2.438939e-15
29320 2.169381e+01 1 4.450095e-06 5.525894e-12 2.439256e-15
29330 2.169997e+01 1 4.448521e-06 5.526929e-12 2.439573e-15
29340 2.170614e+01 1 4.446948e-06 5.527963e-12 2.439890e-15
29350 2.171230e+01 1 4.445375e-06 5.528998e-12 2.440207e-15
29360 2.171847e+01 1 4.443803e-06 5.530032e-12 2.440524e-15
29370 2.172463e+01 1 4.442232e-06 5.531066e-12 2.440841e-15
29380 2.173079e+01 1 4.440661e-06 5.532099e-12 2.441157e-15
29390 2.173696e+01 1 4.439091e-06 5.533133e-12 2.441474e-15
29400 2.174312e+01 1 4.437522e-06 5.534166e-12 2.441790e-15
29410 2.174928e+01 1 4.435953e-06 5.535199e-12 2.442106e-15
29420 2.175544e+01 1 4.434385e-06 5.536231e-12 2.442423e-15
29430 2.176161e+01 1 4.432818e-06 5.537263e-12 2.442739e-15
29440 2.176777e+01 1 4.431252e-06 5.538295e-12 2.443055e-15
29450 2.177393e+01 1 4.429686e-06 5.539327e-12 2.443371e-15
29460 2.178009e+01 1 4.428121e-06 5.540359e-12 2.443687e-15
29470 2.178625e+01 1 4.426557e-06 5.541390e-12 2.444002e-15
29480 2.179241e+01 1 4.424994e-06 5.542421e-12 2.444318e-15
29490 2.179857e+01 1 4.423431e-06 5.543451e-12 2.444633e-15
29500 2.180473e+01 1 4.421869e-06 5.544482e-12 2.444949e-15
29510 2.181088e+01 1 4.420307e-06 5.545512e-12 2.445264e-15
29520 2.181704e+01 1 4.418746e-06 5.546542e-12 2.445579e-15
29530 2.182320e+01 1 4.417186e-06 5.547572e-12 2.445894e-15
29540 2.182936e+01 1 4.415627e-06 5.548601e-12 2.446209e-15
29550 2.183551e+01 1 4.414069e-06 5.549630e-12 2.446524e-15
29560 2.184167e+01 1 4.412511e-06 5.550659e-12 2.446839e-15
29570 2.184783e+01 1 4.410954e-06 5.551688e-12 2.447154e-15
29580 2.185398e+01 1 4.409397e-06 5.552716e-12 2.447468e-15
29590 2.186014e+01 1 4.407841e-06 5.553744e-12 2.447783e-15
29600 2.186629e+01 1 4.406286e-06 5.554772e-12 2.448097e-15
29610 2.187245e+01 1 4.404732e-06 5.555799e-12 2.448411e-15
29620 2.187860e+01 1 4.403178e-06 5.556826e-12 2.448726e-15
29630 2.188476e+01 1 4.401625e-06 5.557853e-12 2.449040e-15
29640 2.189091e+01 1 4.400073e-06 5.558880e-12 2.449354e-15
29650 2.189706e+01 1 4.398521e-06 5.559907e-12 2.449667e-15
29660 2.190321e+01 1 4.396971e-06 5.560933e-12 2.449981e-15
29670 2.190937e+01 1 4.395420e-06 5.561959e-12 2.450295e-15
29680 2.191552e+01 1 4.393871e-06 5.562985e-12 2.450609e-15
29690 2.192167e+01 1 4.392322e-06 5.564010e-12 2.450922e-15
29700 2.192782e+01 1 4.390774e-06 5.565035e-12 2.451235e-15
29710 2.193397e+01 1 4.389227e-06 5.566060e-12 2.451549e-15
29720 2.194012e+01 1 4.387680e-06 5.567084e-12 2.451862e-15
29730 2.194627e+01 1 4.386134e-06 5.568109e-12 2.452175e-15
29740 2.195242e+01 1 4.384589e-06 5.569133e-12 2.452488e-15
29750 2.195857e+01 1 4.383044e-06 5.570157e-12 2.452801e-15
29760 2.196472e+01 1 4.381501e-06 5.571180e-12 2.453113e-15
29770 2.197087e+01 1 4.379957e-06 5.572204e-12 2.453426e-15
29780 2.197702e+01 1 4.378415e-06 5.573227e-12 2.453739e-15
29790 2.198316e+01 1 4.376873e-06 5.574249e-12 2.454051e-15
29800 2.198931e+01 1 4.375332e-06 5.575272e-12 2.454364e-15
29810 2.199546e+01 1 4.373792e-06 5.576294e-12 2.454676e-15
29820 2.200161e+01 1 4.372252e-06 5.577316e-12 2.454988e-15
29830 2.200775e+01 1 4.370713e-06 5.578337e-12 2.455300e-15
29840 2.201390e+01 1 4.369175e-06 5.579359e-12 2.455612e-15
29850 2.202004e+01 1 4.367637e-06 5.580380e-12 2.455924e-15
29860 2.202619e+01 1 4.366100e-06 5.581401e-12 2.456236e-15
29870 2.203233e+01 1 4.364564e-06 5.582422e-12 2.456547e-15
29880 2.203848e+01 1 4.363029e-06 5.583442e-12 2.456859e-15
29890 2.204462e+01 1 4.361494e-06 5.584462e-12 2.457170e-15
29900 2.205076e+01 1 4.359960e-06 5.585482e-12 2.457482e-15
29910 2.205691e+01 1 4.358427e-06 5.586501e-12 2.457793e-15
29920 2.206305e+01 1 4.356894e-06 5.587520e-12 2.458104e-15
29930 2.206919e+01 1 4.355362e-06 5.588539e-12 2.458415e-15
29940 2.207533e+01 1 4.353831e-06 5.589558e-12 2.458726e-15
29950 2.208148e+01 1 4.352300e-06 5.590577e-12 2.459037e-15
29960 2.208762e+01 1 4.350770e-06 5.591595e-12 2.459348e-15
29970 2.209376e+01 1 4.349241e-06 5.592613e-12 2.459658e-15
29980 2.209990e+01 1 4.347712e-06 5.593630e-12 2.459969e-15
29990 2.210604e+01 1 4.346184e-06 5.594648e-12 2.460279e-15
30000 2.211218e+01 1 4.344657e-06 5.595665e-12 2.460590e-15
30010 2.211832e+01 1 4.343131e-06 5.596682e-12 2.460900e-15
30020 2.212446e+01 1 4.341605e-06 5.597698e-12 2.461210e-15
30030 2.213060e+01 1 4.340080e-06 5.598715e-12 2.461520e-15
30040 2.213673e+01 1 4.338555e-06 5.599731e-12 2.461830e-15
30050 2.214287e+01 1 4.337032e-06 5.600746e-12 2.462140e-15
30060 2.214901e+01 1 4.335509e-06 5.601762e-12 2.462450e-15
30070 2.215515e+01 1 4.333986e-06 5.602777e-12 2.462760e-15
30080 2.216128e+01 1 4.332465e-06 5.603792e-12 2.463069e-15
30090 2.216742e+01 1 4.330944e-06 5.604807e-12 2.463379e-15
30100 2.217356e+01 1 4.329424e-06 5.605821e-12 2.463688e-15
30110 2.217969e+01 1 4.327904e-06 5.606835e-12 2.463997e-15
30120 2.218583e+01 1 4.326385e-06 5.607849e-12 2.464306e-15
30130 2.219196e+01 1 4.324867e-06 5.608863e-12 2.464616e-15
30140 2.219810e+01 1 4.323349e-06 5.609876e-12 2.464925e-15
30150 2.220423e+01 1 4.321833e-06 5.610889e-12 2.465233e-15
30160 2.221037e+01 1 4.320317e-06 5.611902e-12 2.465542e-15
30170 2.221650e+01 1 4.318801e-06 5.612914e-12 2.465851e-15
30180 2.222263e+01 1 4.317286e-06 5.613927e-12 2.466159e-15
30190 2.222876e+01 1 4.315772e-06 5.614939e-12 2.466468e-15
30200 2.223490e+01 1 4.314259e-06 5.615950e-12 2.466776e-15
30210 2.224103e+01 1 4.312746e-06 5.616962e-12 2.467084e-15
30220 2.224716e+01 1 4.311234e-06 5.617973e-12 2.467393e-15
30230 2.225329e+01 1 4.309723e-06 5.618984e-12 2.467701e-15
30240 2.225942e+01 1 4.308212e-06 5.619994e-12 2.468009e-15
30250 2.226555e+01 1 4.306702e-06 5.621005e-12 2.468317e-15
30260 2.227168e+01 1 4.305193e-06 5.622015e-12 2.468624e-15
30270 2.227781e+01 1 4.303684e-06 5.623024e-12 2.468932e-15
30280 2.228394e+01 1 4.302176e-06 5.624034e-12 2.469240e-15
30290 2.229007e+01 1 4.300669e-06 5.625043e-12 2.469547e-15
30300 2.229620e+01 1 4.299163e-06 5.626052e-12 2.469854e-15
30310 2.230233e+01 1 4.297657e-06 5.627061e-12 2.470162e-15
30320 2.230846e+01 1 4.296151e-06 5.628069e-12 2.470469e-15
30330 2.231458e+01 1 4.294647e-06 5.629078e-12 2.470776e-15
30340 2.232071e+01 1 4.293143e-06 5.630086e-12 2.471083e-15
30350 2.232684e+01 1 4.291640e-06 5.631093e-12 2.471390e-15
30360 2.233296e+01 1 4.290137e-06 5.632100e-12 2.471697e-15
30370 2.233909e+01 1 4.288636e-06 5.633108e-12 2.472003e-15
30380 2.234522e+01 1 4.287135e-06 5.634114e-12 2.472310e-15
30390 2.235134e+01 1 4.285634e-06 5.635121e-12 2.472616e-15
30400 2.235747e+01 1 4.284134e-06 5.636127e-12 2.472923e-15
30410 2.236359e+01 1 4.282635e-06 5.637133e-12 2.473229e-15
30420 2.236971e+01 1 4.281137e-06 5.638139e-12 2.473535e-15
30430 2.237584e+01 1 4.279639e-06 5.639144e-12 2.473841e-15
30440 2.238196e+01 1 4.278142e-06 5.640149e-12 2.474147e-15
30450 2.238808e+01 1 4.276646e-06 5.641154e-12 2.474453e-15
30460 2.239421e+01 1 4.275150e-06 5.642159e-12 2.474759e-15
30470 2.240033e+01 1 4.273655e-06 5.643163e-12 2.475065e-15
30480 2.240645e+01 1 4.272161e-06 5.644167e-12 2.475370e-15
30490 2.241257e+01 1 4.270667e-06 5.645171e-12 2.475676e-15
30500 2.241869e+01 1 4.269174e-06 5.646175e-12 2.475981e-15
30510 2.242482e+01 1 4.267682e-06 5.647178e-12 2.476286e-15
30520 2.243094e+01 1 4.266190e-06 5.648181e-12 2.476592e-15
30530 2.243706e+01 1 4.264699e-06 5.649184e-12 2.476897e-15
30540 2.244318e+01 1 4.263209e-06 5.650186e-12 2.477202e-15
30550 2.244929e+01 1 4.261719e-06 5.651188e-12 2.477507e-15
30560 2.245541e+01 1 4.260230e-06 5.652190e-12 2.477811e-15
30570 2.246153e+01 1 4.258742e-06 5.653192e-12 2.478116e-15
30580 2.246765e+01 1 4.257254e-06 5.654193e-12 2.478421e-15
30590 2.247377e+01 1 4.255768e-06 5.655194e-12 2.478725e-15
30600 2.247989e+01 1 4.254281e-06 5.656195e-12 2.479030e-15
30610 2.248600e+01 1 4.252796e-06 5.657195e-12 2.479334e-15
30620 2.249212e+01 1 4.251311e-06 5.658196e-12 2.479638e-15
30630 2.249824e+01 1 4.249827e-06 5.659196e-12 2.479942e-15
30640 2.250435e+01 1 4.248343e-06 5.660195e-12 2.480246e-15
30650 2.251047e+01 1 4.246860e-06 5.661195e-12 2.480550e-15
30660 2.251658e+01 1 4.245378e-06 5.662194e-12 2.480854e-15
30670 2.252270e+01 1 4.243896e-06 5.663193e-12 2.481158e-15
30680 2.252881e+01 1 4.242415e-06 5.664191e-12 2.481461e-15
30690 2.253493e+01 1 4.240935e-06 5.665190e-12 2.481765e-15
30700 2.254104e+01 1 4.239456e-06 5.666188e-12 2.482068e-15
30710 2.254716e+01 1 4.237977e-06 5.667186e-12 2.482372e-15
30720 2.255327e+01 1 4.236499e-06 5.668183e-12 2.482675e-15
30730 2.255938e+01 1 4.235021e-06 5.669180e-12 2.482978e-15
30740 2.256549e+01 1 4.233544e-06 5.670177e-12 2.483281e-15
30750 2.257161e+01 1 4.232068e-06 5.671174e-12 2.483584e-15
30760 2.257772e+01 1 4.230592e-06 5.672170e-12 2.483887e-15
30770 2.258383e+01 1 4.229118e-06 5.673166e-12 2.484190e-15
30780 2.258994e+01 1 4.227643e-06 5.674162e-12 2.484492e-15
