step time inner_iter continuity_l2 mom_u_l2 mom_v_l2
22060 3.009899e+01 1 1.092683e-05 5.307783e-12 6.257277e-15
22070 3.011063e+01 1 1.091893e-05 5.308621e-12 6.258309e-15
22080 3.012227e+01 1 1.091104e-05 5.309458e-12 6.259341e-15
22090 3.013391e+01 1 1.090316e-05 5.310295e-12 6.260372e-15
22100 3.014554e+01 1 1.089528e-05 5.311132e-12 6.261403e-15
22110 3.015718e+01 1 1.088741e-05 5.311968e-12 6.262433e-15
22120 3.016882e+01 1 1.087954e-05 5.312803e-12 6.263462e-15
22130 3.018045e+01 1 1.087169e-05 5.313638e-12 6.264491e-15
22140 3.019209e+01 1 1.086383e-05 5.314473e-12 6.265520e-15
22150 3.020372e+01 1 1.085599e-05 5.315307e-12 6.266548e-15
22160 3.021536e+01 1 1.084815e-05 5.316141e-12 6.267575e-15
22170 3.022699e+01 1 1.084032e-05 5.316974e-12 6.268602e-15
22180 3.023863e+01 1 1.083249e-05 5.317807e-12 6.269628e-15
22190 3.025026e+01 1 1.082467e-05 5.318639e-12 6.270653e-15
22200 3.026189e+01 1 1.081686e-05 5.319471e-12 6.271678e-15
22210 3.027352e+01 1 1.080905e-05 5.320302e-12 6.272702e-15
22220 3.028515e+01 1 1.080125e-05 5.321133e-12 6.273726e-15
22230 3.029678e+01 1 1.079346e-05 5.321963e-12 6.274750e-15
22240 3.030841e+01 1 1.078567e-05 5.322793e-12 6.275772e-15
22250 3.032003e+01 1 1.077789e-05 5.323622e-12 6.276795e-15
22260 3.033166e+01 1 1.077012e-05 5.324451e-12 6.277816e-15
22270 3.034329e+01 1 1.076235e-05 5.325280e-12 6.278837e-15
22280 3.035491e+01 1 1.075459e-05 5.326108e-12 6.279858e-15
22290 3.036654e+01 1 1.074683e-05 5.326936e-12 6.280878e-15
22300 3.037816e+01 1 1.073908e-05 5.327762e-12 6.281897e-15
22310 3.038979e+01 1 1.073134e-05 5.328589e-12 6.282916e-15
22320 3.040141e+01 1 1.072360e-05 5.329415e-12 6.283934e-15
22330 3.041303e+01 1 1.071587e-05 5.330241e-12 6.284951e-15
22340 3.042465e+01 1 1.070815e-05 5.331066e-12 6.285969e-15
22350 3.043627e+01 1 1.070043e-05 5.331891e-12 6.286985e-15
22360 3.044789e+01 1 1.069272e-05 5.332715e-12 6.288001e-15
22370 3.045951e+01 1 1.068502e-05 5.333539e-12 6.289016e-15
22380 3.047113e+01 1 1.067732e-05 5.334362e-12 6.290031e-15
22390 3.048275e+01 1 1.066963e-05 5.335185e-12 6.291046e-15
22400 3.049436e+01 1 1.066194e-05 5.336008e-12 6.292059e-15
22410 3.050598e+01 1 1.065426e-05 5.336830e-12 6.293072e-15
22420 3.051760e+01 1 1.064659e-05 5.337651e-12 6.294085e-15
22430 3.052921e+01 1 1.063892e-05 5.338472e-12 6.295097e-15
22440 3.054083e+01 1 1.063126e-05 5.339293e-12 6.296109e-15
22450 3.055244e+01 1 1.062361e-05 5.340113e-12 6.297119e-15
22460 3.056405e+01 1 1.061596e-05 5.340933e-12 6.298130e-15
22470 3.057567e+01 1 1.060832e-05 5.341752e-12 6.299140e-15
22480 3.058728e+01 1 1.060068e-05 5.342570e-12 6.300149e-15
22490 3.059889e+01 1 1.059305e-05 5.343389e-12 6.301158e-15
22500 3.061050e+01 1 1.058543e-05 5.344207e-12 6.302166e-15
22510 3.062211e+01 1 1.057781e-05 5.345024e-12 6.303173e-15
22520 3.063372e+01 1 1.057020e-05 5.345841e-12 6.304180e-15
22530 3.064532e+01 1 1.056259e-05 5.346657e-12 6.305187e-15
22540 3.065693e+01 1 1.055500e-05 5.347473e-12 6.306193e-15
22550 3.066854e+01 1 1.054740e-05 5.348289e-12 6.307198e-15
22560 3.068014e+01 1 1.053982e-05 5.349104e-12 6.308203e-15
22570 3.069175e+01 1 1.053224e-05 5.349918e-12 6.309207e-15
22580 3.070335e+01 1 1.052466e-05 5.350732e-12 6.310211e-15
22590 3.071496e+01 1 1.051710e-05 5.351546e-12 6.311214e-15
22600 3.072656e+01 1 1.050953e-05 5.352359e-12 6.312216e-15
22610 3.073816e+01 1 1.050198e-05 5.353172e-12 6.313218e-15
22620 3.074977e+01 1 1.049443e-05 5.353984e-12 6.314220e-15
22630 3.076137e+01 1 1.048689e-05 5.354796e-12 6.315221e-15
22640 3.077297e+01 1 1.047935e-05 5.355607e-12 6.316221e-15
22650 3.078457e+01 1 1.047182e-05 5.356418e-12 6.317221e-15
22660 3.079617e+01 1 1.046430e-05 5.357228e-12 6.318220e-15
22670 3.080776e+01 1 1.045678e-05 5.358038e-12 6.319219e-15
22680 3.081936e+01 1 1.044926e-05 5.358848e-12 6.320217e-15
22690 3.083096e+01 1 1.044176e-05 5.359657e-12 6.321215e-15
22700 3.084256e+01 1 1.043426e-05 5.360465e-12 6.322212e-15
22710 3.085415e+01 1 1.042676e-05 5.361273e-12 6.323208e-15
22720 3.086575e+01 1 1.041928e-05 5.362081e-12 6.324204e-15
22730 3.087734e+01 1 1.041180e-05 5.362888e-12 6.325199e-15
22740 3.088893e+01 1 1.040432e-05 5.363695e-12 6.326194e-15
22750 3.090053e+01 1 1.039685e-05 5.364501e-12 6.327189e-15
22760 3.091212e+01 1 1.038939e-05 5.365307e-12 6.328182e-15
22770 3.092371e+01 1 1.038193e-05 5.366113e-12 6.329175e-15
22780 3.093530e+01 1 1.037448e-05 5.366918e-12 6.330168e-15
22790 3.094689e+01 1 1.036703e-05 5.367722e-12 6.331160e-15
22800 3.095848e+01 1 1.035959e-05 5.368526e-12 6.332152e-15
22810 3.097007e+01 1 1.035216e-05 5.369330e-12 6.333143e-15
22820 3.098166e+01 1 1.034473e-05 5.370133e-12 6.334133e-15
22830 3.099325e+01 1 1.033731e-05 5.370935e-12 6.335123e-15
22840 3.100483e+01 1 1.032990e-05 5.371738e-12 6.336112e-15
22850 3.101642e+01 1 1.032249e-05 5.372539e-12 6.337101e-15
22860 3.102800e+01 1 1.031508e-05 5.373340e-12 6.338089e-15
22870 3.103959e+01 1 1.030769e-05 5.374141e-12 6.339077e-15
22880 3.105117e+01 1 1.030030e-05 5.374942e-12 6.340064e-15
22890 3.106276e+01 1 1.029291e-05 5.375742e-12 6.341051e-15
22900 3.107434e+01 1 1.028553e-05 5.376541e-12 6.342037e-15
22910 3.108592e+01 1 1.027816e-05 5.377340e-12 6.343022e-15
22920 3.109750e+01 1 1.027079e-05 5.378139e-12 6.344007e-15
22930 3.110908e+01 1 1.026343e-05 5.378937e-12 6.344992e-15
22940 3.112066e+01 1 1.025608e-05 5.379734e-12 6.345975e-15
22950 3.113224e+01 1 1.024873e-05 5.380532e-12 6.346959e-15
22960 3.114382e+01 1 1.024138e-05 5.381328e-12 6.347942e-15
22970 3.115540e+01 1 1.023405e-05 5.382125e-12 6.348924e-15
22980 3.116698e+01 1 1.022672e-05 5.382920e-12 6.349905e-15
22990 3.117855e+01 1 1.021939e-05 5.383716e-12 6.350887e-15
23000 3.119013e+01 1 1.021207e-05 5.384511e-12 6.351867e-15
23010 3.120171e+01 1 1.020476e-05 5.385305e-12 6.352847e-15
23020 3.121328e+01 1 1.019745e-05 5.386099e-12 6.353827e-15
23030 3.122485e+01 1 1.019015e-05 5.386893e-12 6.354806e-15
23040 3.123643e+01 1 1.018285e-05 5.387686e-12 6.355784e-15
23050 3.124800e+01 1 1.017556e-05 5.388479e-12 6.356762e-15
23060 3.125957e+01 1 1.016828e-05 5.389271e-12 6.357739e-15
23070 3.127114e+01 1 1.016100e-05 5.390063e-12 6.358716e-15
23080 3.128271e+01 1 1.015373e-05 5.390854e-12 6.359692e-15
23090 3.129428e+01 1 1.014646e-05 5.391645e-12 6.360668e-15
23100 3.130585e+01 1 1.013920e-05 5.392436e-12 6.361643e-15
23110 3.131742e+01 1 1.013195e-05 5.393225e-12 6.362618e-15
23120 3.132899e+01 1 1.012470e-05 5.394015e-12 6.363592e-15
23130 3.134056e+01 1 1.011746e-05 5.394804e-12 6.364565e-15
23140 3.135213e+01 1 1.011022e-05 5.395593e-12 6.365538e-15
23150 3.136369e+01 1 1.010299e-05 5.396381e-12 6.366511e-15
23160 3.137526e+01 1 1.009576e-05 5.397169e-12 6.367483e-15
23170 3.138682e+01 1 1.008854e-05 5.397956e-12 6.368454e-15
23180 3.139839e+01 1 1.008133e-05 5.398743e-12 6.369425e-15
23190 3.140995e+01 1 1.007412e-05 5.399529e-12 6.370395e-15
23200 3.142151e+01 1 1.006692e-05 5.400315e-12 6.371365e-15
23210 3.143307e+01 1 1.005973e-05 5.401101e-12 6.372334e-15
23220 3.144464e+01 1 1.005254e-05 5.401886e-12 6.373303e-15
23230 3.145620e+01 1 1.004535e-05 5.402670e-12 6.374271e-15
23240 3.146776e+01 1 1.003817e-05 5.403455e-12 6.375238e-15
23250 3.147932e+01 1 1.003100e-05 5.404238e-12 6.376206e-15
23260 3.149087e+01 1 1.002383e-05 5.405022e-12 6.377172e-15
23270 3.150243e+01 1 1.001667e-05 5.405804e-12 6.378138e-15
23280 3.151399e+01 1 1.000952e-05 5.406587e-12 6.379103e-15
23290 3.152555e+01 1 1.000237e-05 5.407369e-12 6.380068e-15
23300 3.153710e+01 1 9.995223e-06 5.408150e-12 6.381033e-15
23310 3.154866e+01 1 9.988085e-06 5.408932e-12 6.381997e-15
23320 3.156021e+01 1 9.980953e-06 5.409712e-12 6.382960e-15
23330 3.157177e+01 1 9.973827e-06 5.410492e-12 6.383923e-15
23340 3.158332e+01 1 9.966706e-06 5.411272e-12 6.384885e-15
23350 3.159488e+01 1 9.959591e-06 5.412051e-12 6.385847e-15
23360 3.160643e+01 1 9.952482e-06 5.412830e-12 6.386808e-15
23370 3.161798e+01 1 9.945378e-06 5.413609e-12 6.387768e-15
23380 3.162953e+01 1 9.938280e-06 5.414387e-12 6.388729e-15
23390 3.164108e+01 1 9.931188e-06 5.415164e-12 6.389688e-15
23400 3.165263e+01 1 9.924102e-06 5.415941e-12 6.390647e-15
23410 3.166418e+01 1 9.917021e-06 5.416718e-12 6.391606e-15
23420 3.167573e+01 1 9.909946e-06 5.417494e-12 6.392563e-15
23430 3.168728e+01 1 9.902877e-06 5.418270e-12 6.393521e-15
23440 3.169882e+01 1 9.895813e-06 5.419045e-12 6.394478e-15
23450 3.171037e+01 1 9.888755e-06 5.419820e-12 6.395434e-15
23460 3.172191e+01 1 9.881703e-06 5.420595e-12 6.396390e-15
23470 3.173346e+01 1 9.874657e-06 5.421368e-12 6.397345e-15
23480 3.174500e+01 1 9.867616e-06 5.422142e-12 6.398300e-15
23490 3.175655e+01 1 9.860581e-06 5.422915e-12 6.399254e-15
23500 3.176809e+01 1 9.853551e-06 5.423688e-12 6.400208e-15
23510 3.177963e+01 1 9.846527e-06 5.424460e-12 6.401161e-15
23520 3.179118e+01 1 9.839509e-06 5.425232e-12 6.402114e-15
23530 3.180272e+01 1 9.832497e-06 5.426003e-12 6.403066e-15
23540 3.181426e+01 1 9.825490e-06 5.426774e-12 6.404017e-15
23550 3.182580e+01 1 9.818488e-06 5.427545e-12 6.404968e-15
23560 3.183734e+01 1 9.811493e-06 5.428315e-12 6.405919e-15
23570 3.184888e+01 1 9.804503e-06 5.429084e-12 6.406869e-15
23580 3.186042e+01 1 9.797518e-06 5.429853e-12 6.407818e-15
23590 3.187195e+01 1 9.790540e-06 5.430622e-12 6.408767e-15
23600 3.188349e+01 1 9.783567e-06 5.431390e-12 6.409716e-15
23610 3.189503e+01 1 9.776599e-06 5.432158e-12 6.410664e-15
23620 3.190656e+01 1 9.769637e-06 5.432926e-12 6.411611e-15
23630 3.191810e+01 1 9.762681e-06 5.433693e-12 6.412558e-15
23640 3.192963e+01 1 9.755730e-06 5.434459e-12 6.413504e-15
23650 3.194116e+01 1 9.748785e-06 5.435226e-12 6.414450e-15
23660 3.195270e+01 1 9.741845e-06 5.435991e-12 6.415395e-15
23670 3.196423e+01 1 9.734911e-06 5.436756e-12 6.416340e-15
23680 3.197576e+01 1 9.727983e-06 5.437521e-12 6.417284e-15
23690 3.198729e+01 1 9.721060e-06 5.438286e-12 6.418227e-15
23700 3.199882e+01 1 9.714143e-06 5.439049e-12 6.419171e-15
23710 3.201035e+01 1 9.707231e-06 5.439813e-12 6.420113e-15
23720 3.202188e+01 1 9.700325e-06 5.440576e-12 6.421055e-15
23730 3.203341e+01 1 9.693424e-06 5.441339e-12 6.421997e-15
23740 3.204494e+01 1 9.686529e-06 5.442101e-12 6.422938e-15
23750 3.205647e+01 1 9.679639e-06 5.442863e-12 6.423878e-15
23760 3.206799e+01 1 9.672755e-06 5.443624e-12 6.424818e-15
23770 3.207952e+01 1 9.665877e-06 5.444385e-12 6.425758e-15
23780 3.209104e+01 1 9.659004e-06 5.445146e-12 6.426697e-15
23790 3.210257e+01 1 9.652136e-06 5.445905e-12 6.427635e-15
23800 3.211409e+01 1 9.645274e-06 5.446665e-12 6.428573e-15
23810 3.212562e+01 1 9.638418e-06 5.447424e-12 6.429510e-15
23820 3.213714e+01 1 9.631567e-06 5.448183e-12 6.430447e-15
23830 3.214866e+01 1 9.624721e-06 5.448941e-12 6.431383e-15
23840 3.216018e+01 1 9.617881e-06 5.449699e-12 6.432319e-15
23850 3.217171e+01 1 9.611047e-06 5.450457e-12 6.433254e-15
23860 3.218323e+01 1 9.604217e-06 5.451214e-12 6.434189e-15
23870 3.219475e+01 1 9.597394e-06 5.451970e-12 6.435123e-15
23880 3.220626e+01 1 9.590576e-06 5.452726e-12 6.436057e-15
23890 3.221778e+01 1 9.583763e-06 5.453482e-12 6.436990e-15
23900 3.222930e+01 1 9.576956e-06 5.454237e-12 6.437923e-15
23910 3.224082e+01 1 9.570154e-06 5.454992e-12 6.438855e-15
23920 3.225234e+01 1 9.563358e-06 5.455747e-12 6.439787e-15
23930 3.226385e+01 1 9.556567e-06 5.456501e-12 6.440718e-15
23940 3.227537e+01 1 9.549781e-06 5.457254e-12 6.441648e-15
23950 3.228688e+01 1 9.543001e-06 5.458007e-12 6.442578e-15
23960 3.229840e+01 1 9.536227e-06 5.458760e-12 6.443508e-15
23970 3.230991e+01 1 9.529458e-06 5.459512e-12 6.444437e-15
23980 3.232142e+01 1 9.522694e-06 5.460264e-12 6.445365e-15
23990 3.233294e+01 1 9.515936e-06 5.461016e-12 6.446293e-15
24000 3.234445e+01 1 9.509183e-06 5.461767e-12 6.447221e-15
24010 3.235596e+01 1 9.502435e-06 5.462517e-12 6.448148e-15
24020 3.236747e+01 1 9.495693e-06 5.463267e-12 6.449074e-15
24030 3.237898e+01 1 9.488956e-06 5.464017e-12 6.450000e-15
24040 3.239049e+01 1 9.482225e-06 5.464767e-12 6.450925e-15
24050 3.240200e+01 1 9.475499e-06 5.465515e-12 6.451850e-15
24060 3.241350e+01 1 9.468778e-06 5.466264e-12 6.452775e-15
24070 3.242501e+01 1 9.462063e-06 5.467012e-12 6.453698e-15
24080 3.243652e+01 1 9.455353e-06 5.467759e-12 6.454622e-15
24090 3.244802e+01 1 9.448649e-06 5.468506e-12 6.455545e-15
24100 3.245953e+01 1 9.441950e-06 5.469253e-12 6.456467e-15
24110 3.247104e+01 1 9.435256e-06 5.470000e-12 6.457389e-15
24120 3.248254e+01 1 9.428567e-06 5.470745e-12 6.458310e-15
24130 3.249404e+01 1 9.421884e-06 5.471491e-12 6.459231e-15
24140 3.250555e+01 1 9.415206e-06 5.472236e-12 6.460151e-15
24150 3.251705e+01 1 9.408534e-06 5.472981e-12 6.461070e-15
24160 3.252855e+01 1 9.401867e-06 5.473725e-12 6.461990e-15
24170 3.254005e+01 1 9.395205e-06 5.474469e-12 6.462908e-15
24180 3.255155e+01 1 9.388548e-06 5.475212e-12 6.463827e-15
24190 3.256305e+01 1 9.381897e-06 5.475955e-12 6.464744e-15
24200 3.257455e+01 1 9.375251e-06 5.476697e-12 6.465661e-15
24210 3.258605e+01 1 9.368611e-06 5.477439e-12 6.466578e-15
24220 3.259755e+01 1 9.361976e-06 5.478181e-12 6.467494e-15
24230 3.260905e+01 1 9.355346e-06 5.478922e-12 6.468410e-15
24240 3.262054e+01 1 9.348721e-06 5.479663e-12 6.469325e-15
24250 3.263204e+01 1 9.342101e-06 5.480403e-12 6.470239e-15
24260 3.264354e+01 1 9.335487e-06 5.481143e-12 6.471153e-15
24270 3.265503e+01 1 9.328878e-06 5.481883e-12 6.472067e-15
24280 3.266653e+01 1 9.322275e-06 5.482622e-12 6.472980e-15
24290 3.267802e+01 1 9.315677e-06 5.483361e-12 6.473892e-15
24300 3.268951e+01 1 9.309083e-06 5.484099e-12 6.474805e-15
24310 3.270101e+01 1 9.302496e-06 5.484837e-12 6.475716e-15
24320 3.271250e+01 1 9.295913e-06 5.485574e-12 6.476627e-15
24330 3.272399e+01 1 9.289336e-06 5.486311e-12 6.477537e-15
24340 3.273548e+01 1 9.282764e-06 5.487048e-12 6.478447e-15
24350 3.274697e+01 1 9.276197e-06 5.487784e-12 6.479357e-15
24360 3.275846e+01 1 9.269635e-06 5.488520e-12 6.480266e-15
24370 3.276995e+01 1 9.263079e-06 5.489255e-12 6.481174e-15
24380 3.278144e+01 1 9.256527e-06 5.489990e-12 6.482082e-15
24390 3.279293e+01 1 9.249981e-06 5.490725e-12 6.482990e-15
24400 3.280441e+01 1 9.243441e-06 5.491459e-12 6.483897e-15
24410 3.281590e+01 1 9.236905e-06 5.492192e-12 6.484803e-15
24420 3.282739e+01 1 9.230375e-06 5.492926e-12 6.485709e-15
24430 3.283887e+01 1 9.223849e-06 5.493658e-12 6.486614e-15
24440 3.285036e+01 1 9.217329e-06 5.494391e-12 6.487519e-15
24450 3.286184e+01 1 9.210815e-06 5.495123e-12 6.488424e-15
24460 3.287333e+01 1 9.204305e-06 5.495854e-12 6.489328e-15
24470 3.288481e+01 1 9.197801e-06 5.496586e-12 6.490231e-15
24480 3.289629e+01 1 9.191301e-06 5.497316e-12 6.491134e-15
24490 3.290777e+01 1 9.184807e-06 5.498046e-12 6.492036e-15
24500 3.291926e+01 1 9.178318e-06 5.498776e-12 6.492938e-15
24510 3.293074e+01 1 9.171834e-06 5.499506e-12 6.493839e-15
24520 3.294222e+01 1 9.165356e-06 5.500235e-12 6.494740e-15
24530 3.295370e+01 1 9.158882e-06 5.500964e-12 6.495641e-15
24540 3.296518e+01 1 9.152414e-06 5.501692e-12 6.496540e-15
24550 3.297665e+01 1 9.145951e-06 5.502420e-12 6.497440e-15
24560 3.298813e+01 1 9.139492e-06 5.503147e-12 6.498338e-15
24570 3.299961e+01 1 9.133039e-06 5.503874e-12 6.499237e-15
24580 3.301109e+01 1 9.126592e-06 5.504601e-12 6.500134e-15
24590 3.302256e+01 1 9.120149e-06 5.505327e-12 6.501032e-15
24600 3.303404e+01 1 9.113711e-06 5.506052e-12 6.501929e-15
24610 3.304551e+01 1 9.107279e-06 5.506778e-12 6.502825e-15
24620 3.305699e+01 1 9.100851e-06 5.507503e-12 6.503721e-15
24630 3.306846e+01 1 9.094429e-06 5.508227e-12 6.504616e-15
24640 3.307993e+01 1 9.088012e-06 5.508951e-12 6.505511e-15
24650 3.309141e+01 1 9.081600e-06 5.509675e-12 6.506405e-15
24660 3.310288e+01 1 9.075193e-06 5.510398e-12 6.507299e-15
24670 3.311435e+01 1 9.068791e-06 5.511121e-12 6.508192e-15
24680 3.312582e+01 1 9.062394e-06 5.511844e-12 6.509085e-15
24690 3.313729e+01 1 9.056002e-06 5.512565e-12 6.509977e-15
24700 3.314876e+01 1 9.049615e-06 5.513287e-12 6.510869e-15
24710 3.316023e+01 1 9.043233e-06 5.514009e-12 6.511760e-15
24720 3.317170e+01 1 9.036857e-06 5.514729e-12 6.512651e-15
24730 3.318316e+01 1 9.030485e-06 5.515450e-12 6.513542e-15
24740 3.319463e+01 1 9.024119e-06 5.516170e-12 6.514431e-15
24750 3.320610e+01 1 9.017757e-06 5.516889e-12 6.515321e-15
24760 3.321756e+01 1 9.011401e-06 5.517608e-12 6.516209e-15
24770 3.322903e+01 1 9.005049e-06 5.518327e-12 6.517098e-15
24780 3.324049e+01 1 8.998703e-06 5.519045e-12 6.517986e-15
24790 3.325196e+01 1 8.992361e-06 5.519763e-12 6.518873e-15
24800 3.326342e+01 1 8.986025e-06 5.520481e-12 6.519760e-15
24810 3.327489e+01 1 8.979694e-06 5.521198e-12 6.520646e-15
24820 3.328635e+01 1 8.973367e-06 5.521914e-12 6.521532e-15
24830 3.329781e+01 1 8.967046e-06 5.522631e-12 6.522417e-15
24840 3.330927e+01 1 8.960730e-06 5.523347e-12 6.523302e-15
24850 3.332073e+01 1 8.954418e-06 5.524062e-12 6.524186e-15
24860 3.333219e+01 1 8.948112e-06 5.524777e-12 6.525070e-15
24870 3.334365e+01 1 8.941811e-06 5.525492e-12 6.525953e-15
24880 3.335511e+01 1 8.935514e-06 5.526206e-12 6.526836e-15
24890 3.336657e+01 1 8.929223e-06 5.526920e-12 6.527718e-15
24900 3.337803e+01 1 8.922937e-06 5.527633e-12 6.528600e-15
24910 3.338949e+01 1 8.916655e-06 5.528346e-12 6.529481e-15
24920 3.340094e+01 1 8.910379e-06 5.529059e-12 6.530362e-15
24930 3.341240e+01 1 8.904107e-06 5.529771e-12 6.531243e-15
24940 3.342385e+01 1 8.897841e-06 5.530483e-12 6.532122e-15
24950 3.343531e+01 1 8.891579e-06 5.531194e-12 6.533002e-15
24960 3.344676e+01 1 8.885322e-06 5.531905e-12 6.533881e-15
24970 3.345822e+01 1 8.879071e-06 5.532616e-12 6.534759e-15
24980 3.346967e+01 1 8.872824e-06 5.533326e-12 6.535637e-15
24990 3.348112e+01 1 8.866582e-06 5.534035e-12 6.536514e-15
25000 3.349258e+01 1 8.860345e-06 5.534745e-12 6.537391e-15
25010 3.350403e+01 1 8.854113e-06 5.535454e-12 6.538267e-15
25020 3.351548e+01 1 8.847886e-06 5.536162e-12 6.539143e-15
25030 3.352693e+01 1 8.841664e-06 5.536870e-12 6.540019e-15
25040 3.353838e+01 1 8.835446e-06 5.537578e-12 6.540894e-15
25050 3.354983e+01 1 8.829234e-06 5.538286e-12 6.541768e-15
25060 3.356128e+01 1 8.823027e-06 5.538993e-12 6.542642e-15
25070 3.357273e+01 1 8.816824e-06 5.539699e-12 6.543516e-15
25080 3.358417e+01 1 8.810626e-06 5.540405e-12 6.544388e-15
25090 3.359562e+01 1 8.804434e-06 5.541111e-12 6.545261e-15
25100 3.360707e+01 1 8.798246e-06 5.541816e-12 6.546133e-15
25110 3.361851e+01 1 8.792063e-06 5.542521e-12 6.547004e-15
25120 3.362996e+01 1 8.785884e-06 5.543226e-12 6.547875e-15
25130 3.364140e+01 1 8.779711e-06 5.543930e-12 6.548746e-15
25140 3.365285e+01 1 8.773543e-06 5.544633e-12 6.549616e-15
25150 3.366429e+01 1 8.767379e-06 5.545337e-12 6.550485e-15
25160 3.367573e+01 1 8.761221e-06 5.546040e-12 6.551354e-15
25170 3.368718e+01 1 8.755067e-06 5.546742e-12 6.552223e-15
25180 3.369862e+01 1 8.748918e-06 5.547444e-12 6.553091e-15
25190 3.371006e+01 1 8.742774e-06 5.548146e-12 6.553958e-15
25200 3.372150e+01 1 8.736634e-06 5.548847e-12 6.554825e-15
25210 3.373294e+01 1 8.730500e-06 5.549548e-12 6.555692e-15
25220 3.374438e+01 1 8.724370e-06 5.550248e-12 6.556558e-15
25230 3.375582e+01 1 8.718245e-06 5.550948e-12 6.557424e-15
25240 3.376726e+01 1 8.712125e-06 5.551648e-12 6.558289e-15
25250 3.377870e+01 1 8.706010e-06 5.552347e-12 6.559154e-15
25260 3.379013e+01 1 8.699900e-06 5.553046e-12 6.560018e-15
25270 3.380157e+01 1 8.693794e-06 5.553745e-12 6.560881e-15
25280 3.381301e+01 1 8.687693e-06 5.554443e-12 6.561745e-15
25290 3.382444e+01 1 8.681597e-06 5.555140e-12 6.562607e-15
25300 3.383588e+01 1 8.675506e-06 5.555838e-12 6.563469e-15
25310 3.384731e+01 1 8.669420e-06 5.556535e-12 6.564331e-15
25320 3.385875e+01 1 8.663338e-06 5.557231e-12 6.565192e-15
25330 3.387018e+01 1 8.657261e-06 5.557927e-12 6.566053e-15
25340 3.388161e+01 1 8.651189e-06 5.558623e-12 6.566913e-15
25350 3.389305e+01 1 8.645122e-06 5.559318e-12 6.567773e-15
25360 3.390448e+01 1 8.639060e-06 5.560013e-12 6.568632e-15
25370 3.391591e+01 1 8.633002e-06 5.560708e-12 6.569491e-15
25380 3.392734e+01 1 8.626949e-06 5.561402e-12 6.570349e-15
25390 3.393877e+01 1 8.620901e-06 5.562095e-12 6.571207e-15
25400 3.395020e+01 1 8.614857e-06 5.562789e-12 6.572065e-15
25410 3.396163e+01 1 8.608818e-06 5.563481e-12 6.572922e-15
25420 3.397306e+01 1 8.602784e-06 5.564174e-12 6.573778e-15
25430 3.398448e+01 1 8.596755e-06 5.564866e-12 6.574634e-15
25440 3.399591e+01 1 8.590731e-06 5.565558e-12 6.575489e-15
25450 3.400734e+01 1 8.584711e-06 5.566249e-12 6.576344e-15
25460 3.401877e+01 1 8.578696e-06 5.566940e-12 6.577199e-15
25470 3.403019e+01 1 8.572685e-06 5.567631e-12 6.578053e-15
25480 3.404162e+01 1 8.566680e-06 5.568321e-12 6.578906e-15
25490 3.405304e+01 1 8.560679e-06 5.569011e-12 6.579759e-15
25500 3.406447e+01 1 8.554683e-06 5.569700e-12 6.580612e-15
25510 3.407589e+01 1 8.548691e-06 5.570389e-12 6.581464e-15
25520 3.408731e+01 1 8.542704e-06 5.571077e-12 6.582315e-15
25530 3.409873e+01 1 8.536722e-06 5.571765e-12 6.583166e-15
25540 3.411016e+01 1 8.530745e-06 5.572453e-12 6.584017e-15
25550 3.412158e+01 1 8.524772e-06 5.573141e-12 6.584867e-15
25560 3.413300e+01 1 8.518804e-06 5.573828e-12 6.585717e-15
25570 3.414442e+01 1 8.512841e-06 5.574514e-12 6.586566e-15
25580 3.415584e+01 1 8.506882e-06 5.575200e-12 6.587415e-15
25590 3.416726e+01 1 8.500928e-06 5.575886e-12 6.588263e-15
25600 3.417868e+01 1 8.494979e-06 5.576572e-12 6.589111e-15
25610 3.419009e+01 1 8.489034e-06 5.577257e-12 6.589958e-15
25620 3.420151e+01 1 8.483094e-06 5.577941e-12 6.590805e-15
25630 3.421293e+01 1 8.477159e-06 5.578625e-12 6.591651e-15
25640 3.422434e+01 1 8.471228e-06 5.579309e-12 6.592497e-15
25650 3.423576e+01 1 8.465302e-06 5.579993e-12 6.593342e-15
25660 3.424718e+01 1 8.459380e-06 5.580676e-12 6.594187e-15
25670 3.425859e+01 1 8.453463e-06 5.581358e-12 6.595031e-15
25680 3.427000e+01 1 8.447551e-06 5.582041e-12 6.595875e-15
25690 3.428142e+01 1 8.441644e-06 5.582723e-12 6.596719e-15
25700 3.429283e+01 1 8.435741e-06 5.583404e-12 6.597562e-15
25710 3.430424e+01 1 8.429842e-06 5.584085e-12 6.598404e-15
25720 3.431566e+01 1 8.423949e-06 5.584766e-12 6.599246e-15
25730 3.432707e+01 1 8.418060e-06 5.585446e-12 6.600088e-15
25740 3.433848e+01 1 8.412175e-06 5.586126e-12 6.600929e-15
25750 3.434989e+01 1 8.406295e-06 5.586806e-12 6.601769e-15
25760 3.436130e+01 1 8.400420e-06 5.587485e-12 6.602609e-15
25770 3.437271e+01 1 8.394549e-06 5.588163e-12 6.603449e-15
25780 3.438412e+01 1 8.388683e-06 5.588842e-12 6.604288e-15
25790 3.439553e+01 1 8.382822e-06 5.589520e-12 6.605127e-15
25800 3.440693e+01 1 8.376965e-06 5.590197e-12 6.605965e-15
25810 3.441834e+01 1 8.371112e-06 5.590875e-12 6.606803e-15
25820 3.442975e+01 1 8.365264e-06 5.591551e-12 6.607640e-15
